stamp_ns,time_gap_ms,go2_x_m,go2_y_m,go2_z_m,go2_yaw_rad,vo_x_m,vo_y_m,vo_z_m,vo_yaw_rad,position_difference_m,yaw_difference_rad
1785126495392250732,0.307182,0.00031033588556773423,-0.0001695230703836958,7.75011507799879e-05,0.006468187338332103,0.00033793659423712657,0.0013859755754732747,0.00011562991065323309,-0.000663456394264394,0.0015562106665588027,-0.007131643732596498
1785126495425595703,0.283088,0.0003234565065932033,-0.00016745055672032073,6.199973957309488e-05,0.006387273582735751,0.0006882271486423123,-0.0008483218261827017,0.0002119543987946646,0.0004167435616069769,0.0007868479565344823,-0.005970530021128774
1785126495458940674,0.150753,0.00030813414126827497,-0.00019000767675272516,7.31419050449019e-05,0.00641019718797687,0.0008785448325386832,0.0005107397753508548,-5.604135012447739e-05,-0.00019271052037074196,0.0009127451242057669,-0.006602907708347611
1785126495492285645,0.346482,0.0003078869696868084,-0.00018448003808688127,6.677143497479231e-05,0.006767199992284422,0.00021620877496158597,0.0009773277792331611,0.0002910197002260391,-0.00043071285373843946,0.0011867980368378732,-0.007197912846022861
1785126495525630371,0.129263,0.0003168037166608625,-0.00016077036844965227,6.314739411374955e-05,0.006510686250352539,-0.0002159523557432544,0.0006609944771997242,0.0007061303057725919,-0.00045303291584985317,0.0011715602924791736,-0.006963719166202391
1785126495558975098,0.486395,0.0003028758984591425,-0.00018982675575531492,4.93331882767165e-05,0.006730424151958625,0.0007590254038833074,0.000617361041485562,-0.00032758905320164555,-0.00024985220553168255,0.0010008470849407326,-0.006980276357490308
1785126495592319580,0.307317,0.00032283359105739255,-0.0001859736931504111,5.0149444239529315e-05,0.006919860179314459,-0.0005821763502320268,0.0006653913028760054,0.0009011059394662548,-0.00033061887268286615,0.0015059854936420502,-0.007250479051997326
1785126495625664063,0.442533,0.0003325547542571136,-0.0001991918591242069,5.772090668529375e-05,0.006742057841291492,0.0005163704597981627,0.000871746847644314,0.0014716349385649357,-0.0005296648558582483,0.0017832136206312273,-0.00727172269714974
1785126495659008301,0.251234,0.0003309929175166939,-0.0002323825581252124,5.6564992800745e-05,0.00708120736156201,0.0013456947302240983,0.0013366358260033595,-0.0006954593174719549,-0.0005028001885987538,0.0020141943852782077,-0.007584007550160764
1785126495692352539,0.486999,0.0003505545778515201,-0.0002229121336876984,6.0171028968516087e-05,0.007007381760069431,-0.0005176133086680543,-0.0003468284838158209,0.0018686919369423859,0.0002015567076042224,0.002009930002659687,-0.006805825052465209
1785126495725696777,0.331281,0.0003435238412136457,-0.00022297009565406907,5.933198348115011e-05,0.0068920538675300265,0.0004269700657699536,0.00021020771177516283,0.0006578808780321704,-4.49008432536912e-05,0.0007435503106112908,-0.006936954710783718
