stamp_ns,time_gap_ms,go2_x_m,go2_y_m,go2_z_m,go2_yaw_rad,vo_x_m,vo_y_m,vo_z_m,vo_yaw_rad,position_difference_m,yaw_difference_rad
1785119633567688965,1.513528,0.00011184764460310427,0.00020088162477546512,-5.553834814216643e-05,0.000654544335509501,-0.0004345181440695317,-0.0023258624926967243,0.0009529558825949377,0.0008256000810030233,0.0027748895516114163,0.0001710557454935223
1785119633601032715,1.572375,0.00010711125261380497,0.000194392559272709,-0.00012092481415112233,0.0003997814641083459,0.0001456424566883216,-0.00010612973518134764,-0.00020315389123970543,8.331745999091914e-05,0.0003139425493146842,-0.00031646400411742686
1785119633634376465,1.4567,0.00011979810205932126,0.00022990886333075242,-5.409817141687365e-05,0.000722533226333858,-0.0011924815752246815,-8.816576938065675e-05,0.002032923171642242,0.00021285118904099684,0.002485740837209579,-0.0005096820372928612
1785119633667719971,1.572286,0.0001168735861995992,0.00022065363348713524,-0.00012340099616901993,0.0005593519407921404,0.0005864042361910841,-0.004392325779408466,-0.002391862378311487,0.0014911033493316514,0.005161972020202335,0.000931751408539511
1785119633701063477,1.66689,9.959263966954722e-05,0.00021573174235844204,-3.202563258678794e-05,0.0003729152869749897,0.0002413388167016554,-0.0003531336680173339,-0.0008450483172777181,9.168680897478342e-05,0.0010023500983425229,-0.00028122847800020627
1785119633734406738,1.693778,9.085467496867184e-05,0.00029505077288031535,1.4522387009060965e-05,0.000811711645704261,-0.0005651866535207173,-0.001261542465348002,-0.0002997686774611037,0.0006692145686598039,0.001718182646632782,-0.00014249707704445708
1785119633767750000,1.567124,9.613400098925677e-05,0.00026122695663300587,-3.868826894387646e-07,0.000576145262569582,0.00013539390444432278,-0.0005094007463674817,-0.00021337387702858226,0.0002761252939062643,0.0008004822648933148,-0.0003000199686633177
1785119633801093018,1.650035,6.648304772284997e-05,0.00022971546902447157,2.8752923339443612e-05,0.0005446026770372454,-0.0002734951965882088,0.00020267215407620878,-0.0006350036477859123,-8.959440761782302e-06,0.0007462501813737204,-0.0005535621177990278
1785119633834435791,1.818055,5.719954406772975e-05,0.00022368102552027528,-4.628710261907444e-05,0.0006605457037162592,-0.000201267773210046,-0.0004702401791165119,0.0004249226882549849,0.0003442103668669127,0.0008777076161005527,-0.00031633533684934654
1785119633867778564,1.573611,4.37682455845463e-05,0.00020329910630326504,-8.888268486154045e-05,0.0004078167408206917,-0.0008470097484115932,-0.0001183166900970259,0.0018374785304672312,3.476813610883372e-05,0.00214657627094984,-0.000373048604711858
